datetime,Price,Volume,Settlement Period,hour,quarter,year,dayofyear,dayofmonth,weekofyear,SAP,EU_ETS,Gas,INDO
10/23/2018 7:00,64.84,814.7,15,7,4,2018,296,23,43,20.86,3.127185761,27.29518576,31236
10/23/2018 7:30,64.85,590.5,16,7,4,2018,296,23,43,20.86,3.127185761,27.29518576,32999
10/23/2018 8:00,63.49,927.45,17,8,4,2018,296,23,43,20.86,3.127185761,27.29518576,33951
10/23/2018 8:30,64.86,645.95,18,8,4,2018,296,23,43,20.86,3.127185761,27.29518576,34161
10/23/2018 9:00,63.62,429,19,9,4,2018,296,23,43,20.86,3.127185761,27.29518576,34223
10/23/2018 9:30,60.92,477.5,20,9,4,2018,296,23,43,20.86,3.127185761,27.29518576,33696
10/23/2018 10:00,62.08,739,21,10,4,2018,296,23,43,20.86,3.127185761,27.29518576,32928
10/23/2018 10:30,60.91,1083.2,22,10,4,2018,296,23,43,20.86,3.127185761,27.29518576,32014
10/23/2018 11:00,55.98,278,23,11,4,2018,296,23,43,20.86,3.127185761,27.29518576,31322
10/23/2018 11:30,56,438,24,11,4,2018,296,23,43,20.86,3.127185761,27.29518576,30837
10/23/2018 12:00,54.55,691,25,12,4,2018,296,23,43,20.86,3.127185761,27.29518576,30763
10/23/2018 12:30,53.42,863.15,26,12,4,2018,296,23,43,20.86,3.127185761,27.29518576,30350
10/23/2018 13:00,49.86,855.85,27,13,4,2018,296,23,43,20.86,3.127185761,27.29518576,29978
10/23/2018 13:30,50.24,792.5,28,13,4,2018,296,23,43,20.86,3.127185761,27.29518576,29840
10/23/2018 14:00,51.08,814.5,29,14,4,2018,296,23,43,20.86,3.127185761,27.29518576,30061
10/23/2018 14:30,51.73,881.55,30,14,4,2018,296,23,43,20.86,3.127185761,27.29518576,30392
10/23/2018 15:00,53.96,476.35,31,15,4,2018,296,23,43,20.86,3.127185761,27.29518576,30974
10/23/2018 15:30,56.59,565.25,32,15,4,2018,296,23,43,20.86,3.127185761,27.29518576,32109
10/23/2018 16:00,56.17,892.55,33,16,4,2018,296,23,43,20.86,3.127185761,27.29518576,33232
10/23/2018 16:30,58.44,821.3,34,16,4,2018,296,23,43,20.86,3.127185761,27.29518576,34592
10/23/2018 17:00,63.98,864.35,35,17,4,2018,296,23,43,20.86,3.127185761,27.29518576,36013
10/23/2018 17:30,69.12,570.65,36,17,4,2018,296,23,43,20.86,3.127185761,27.29518576,37125
10/23/2018 18:00,70.06,857.9,37,18,4,2018,296,23,43,20.86,3.127185761,27.29518576,38251
10/23/2018 18:30,75.18,949.95,38,18,4,2018,296,23,43,20.86,3.127185761,27.29518576,38269
10/23/2018 19:00,69.31,487.65,39,19,4,2018,296,23,43,20.86,3.127185761,27.29518576,37688
10/23/2018 19:30,63.97,405.4,40,19,4,2018,296,23,43,20.86,3.127185761,27.29518576,36599
10/23/2018 20:00,57.89,731.05,41,20,4,2018,296,23,43,20.86,3.127185761,27.29518576,35172
10/23/2018 20:30,57.29,1024.3,42,20,4,2018,296,23,43,20.86,3.127185761,27.29518576,33404
10/23/2018 21:00,58.55,608.95,43,21,4,2018,296,23,43,20.86,3.127185761,27.29518576,31689
10/23/2018 21:30,55.71,907.95,44,21,4,2018,296,23,43,20.86,3.127185761,27.29518576,29878
10/23/2018 22:00,53.06,1057.65,45,22,4,2018,296,23,43,20.86,3.127185761,27.29518576,27875
10/23/2018 22:30,52.65,1536.15,46,22,4,2018,296,23,43,20.86,3.127185761,27.29518576,25839
10/23/2018 23:00,44.17,372.85,47,23,4,2018,296,23,43,20.86,3.127185761,27.29518576,23974
10/23/2018 23:30,40.62,199.05,48,23,4,2018,296,23,43,20.86,3.127185761,27.29518576,22407
10/24/2018 0:00,38.87,87,1,0,4,2018,297,24,43,21.37,3.190783423,27.87478342,21396
10/24/2018 0:30,38.87,87,2,0,4,2018,297,24,43,21.37,3.190783423,27.87478342,20944
10/24/2018 1:30,37.4,96,4,1,4,2018,297,24,43,21.37,3.190783423,27.87478342,21427
10/24/2018 2:00,36.05,168.5,5,2,4,2018,297,24,43,21.37,3.190783423,27.87478342,21382
10/24/2018 2:30,36.05,168.5,6,2,4,2018,297,24,43,21.37,3.190783423,27.87478342,21076
10/24/2018 3:00,32.32,133,7,3,4,2018,297,24,43,21.37,3.190783423,27.87478342,20575
10/24/2018 3:30,40.01,350,8,3,4,2018,297,24,43,21.37,3.190783423,27.87478342,20373
10/24/2018 4:00,40,402.5,9,4,4,2018,297,24,43,21.37,3.190783423,27.87478342,20356
10/24/2018 4:30,40,402.5,10,4,4,2018,297,24,43,21.37,3.190783423,27.87478342,20562
10/24/2018 5:00,50.38,360.05,11,5,4,2018,297,24,43,21.37,3.190783423,27.87478342,21439
10/24/2018 5:30,50.19,505.2,12,5,4,2018,297,24,43,21.37,3.190783423,27.87478342,22627
10/24/2018 6:00,61.53,577.2,13,6,4,2018,297,24,43,21.37,3.190783423,27.87478342,25666
10/24/2018 6:30,55,1051.6,14,6,4,2018,297,24,43,21.37,3.190783423,27.87478342,28365
10/24/2018 7:00,62.54,591.2,15,7,4,2018,297,24,43,21.37,3.190783423,27.87478342,31951
10/24/2018 7:30,71.23,317.5,16,7,4,2018,297,24,43,21.37,3.190783423,27.87478342,33795
10/24/2018 8:00,71.53,502.5,17,8,4,2018,297,24,43,21.37,3.190783423,27.87478342,34810
10/24/2018 8:30,66.77,374,18,8,4,2018,297,24,43,21.37,3.190783423,27.87478342,34783
10/24/2018 9:00,63.52,581,19,9,4,2018,297,24,43,21.37,3.190783423,27.87478342,34842
10/24/2018 9:30,63.31,651,20,9,4,2018,297,24,43,21.37,3.190783423,27.87478342,34082
10/24/2018 10:00,61.27,936.55,21,10,4,2018,297,24,43,21.37,3.190783423,27.87478342,32956
10/24/2018 10:30,59.23,1150.45,22,10,4,2018,297,24,43,21.37,3.190783423,27.87478342,32220
10/24/2018 11:00,53.53,909,23,11,4,2018,297,24,43,21.37,3.190783423,27.87478342,31622
10/24/2018 11:30,52.87,1150.6,24,11,4,2018,297,24,43,21.37,3.190783423,27.87478342,31023
10/24/2018 12:00,52.67,1186.6,25,12,4,2018,297,24,43,21.37,3.190783423,27.87478342,30836
10/24/2018 12:30,52.98,1316.6,26,12,4,2018,297,24,43,21.37,3.190783423,27.87478342,30610
10/24/2018 13:00,54.13,1286.75,27,13,4,2018,297,24,43,21.37,3.190783423,27.87478342,30374
10/24/2018 13:30,54.67,1463.75,28,13,4,2018,297,24,43,21.37,3.190783423,27.87478342,30299
10/24/2018 14:00,54.96,1596.45,29,14,4,2018,297,24,43,21.37,3.190783423,27.87478342,30517
10/24/2018 14:30,55.25,1771.75,30,14,4,2018,297,24,43,21.37,3.190783423,27.87478342,30699
10/24/2018 15:00,56.98,641.75,31,15,4,2018,297,24,43,21.37,3.190783423,27.87478342,31102
10/24/2018 15:30,58.62,559.25,32,15,4,2018,297,24,43,21.37,3.190783423,27.87478342,31890
10/24/2018 16:00,58.64,997.45,33,16,4,2018,297,24,43,21.37,3.190783423,27.87478342,32898
10/24/2018 16:30,60.9,652.75,34,16,4,2018,297,24,43,21.37,3.190783423,27.87478342,34334
10/24/2018 17:00,68.56,845.15,35,17,4,2018,297,24,43,21.37,3.190783423,27.87478342,35921
10/24/2018 17:30,74.35,608.45,36,17,4,2018,297,24,43,21.37,3.190783423,27.87478342,37277
10/24/2018 18:00,77.25,748.75,37,18,4,2018,297,24,43,21.37,3.190783423,27.87478342,38819
10/24/2018 18:30,76.09,820.6,38,18,4,2018,297,24,43,21.37,3.190783423,27.87478342,39025
10/24/2018 19:00,67,528.7,39,19,4,2018,297,24,43,21.37,3.190783423,27.87478342,38191
10/24/2018 19:30,61.85,742.6,40,19,4,2018,297,24,43,21.37,3.190783423,27.87478342,37509
10/24/2018 20:00,60.2,802.5,41,20,4,2018,297,24,43,21.37,3.190783423,27.87478342,36250
10/24/2018 20:30,58.41,1089.95,42,20,4,2018,297,24,43,21.37,3.190783423,27.87478342,34755
10/24/2018 21:00,57.03,1173.6,43,21,4,2018,297,24,43,21.37,3.190783423,27.87478342,33364
10/24/2018 21:30,57.2,1489.8,44,21,4,2018,297,24,43,21.37,3.190783423,27.87478342,31391
10/24/2018 22:00,57.15,1666.1,45,22,4,2018,297,24,43,21.37,3.190783423,27.87478342,29511
10/24/2018 22:30,57.33,1744.25,46,22,4,2018,297,24,43,21.37,3.190783423,27.87478342,27545
10/24/2018 23:00,54.09,48,47,23,4,2018,297,24,43,21.37,3.190783423,27.87478342,25654
10/24/2018 23:30,57,217.2,48,23,4,2018,297,24,43,21.37,3.190783423,27.87478342,24015
10/25/2018 0:00,51.34,126,1,0,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,22962
10/25/2018 0:30,52.07,328.5,2,0,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,22208
10/25/2018 1:00,51.33,493.25,3,1,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,22213
10/25/2018 1:30,51.38,501.5,4,1,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,22491
10/25/2018 2:00,51.7,624.45,5,2,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,22579
10/25/2018 2:30,51.42,574.85,6,2,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,22217
10/25/2018 3:00,49.79,299.35,7,3,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,21902
10/25/2018 3:30,49.75,325.45,8,3,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,21717
10/25/2018 4:00,50,423.95,9,4,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,21636
10/25/2018 4:30,50.26,464.95,10,4,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,21825
10/25/2018 5:00,59.55,265.4,11,5,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,22576
10/25/2018 5:30,60.21,217,12,5,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,23961
10/25/2018 6:00,62.46,426.15,13,6,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,26776
10/25/2018 6:30,59.03,721,14,6,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,29594
10/25/2018 7:00,74.48,362,15,7,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33143
10/25/2018 7:30,71.77,198,16,7,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,34459
10/25/2018 8:00,68.21,517,17,8,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,35929
10/25/2018 8:30,69.13,576,18,8,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,35885
10/25/2018 9:00,68.06,417,19,9,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,35691
10/25/2018 9:30,68.33,521.5,20,9,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,35270
10/25/2018 10:00,68.86,683.45,21,10,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,34422
10/25/2018 10:30,66.98,773.45,22,10,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33862
10/25/2018 11:00,60.66,300.5,23,11,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33710
10/25/2018 11:30,63.17,522,24,11,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33497
10/25/2018 12:00,62.94,702.5,25,12,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33533
10/25/2018 12:30,62.9,797.45,26,12,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33159
10/25/2018 13:00,64.73,591,27,13,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33126
10/25/2018 13:30,65.45,690.5,28,13,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33116
10/25/2018 14:00,65.54,739,29,14,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33404
10/25/2018 14:30,64.76,908.1,30,14,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33571
10/25/2018 15:00,71.64,486.05,31,15,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,34198
10/25/2018 15:30,71.98,582,32,15,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,34716
10/25/2018 16:00,70.16,786.15,33,16,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,35750
10/25/2018 16:30,73.51,746.95,34,16,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,36960
10/25/2018 17:00,80.93,1014,35,17,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,38139
10/25/2018 17:30,81.73,993.5,36,17,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,39359
10/25/2018 18:00,84.08,1218.55,37,18,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,40528
10/25/2018 18:30,83.96,1187.5,38,18,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,40408
10/25/2018 19:00,73.03,755.95,39,19,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,39515
10/25/2018 19:30,70.04,792.85,40,19,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,38483
10/25/2018 20:00,71.11,806.45,41,20,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,37184
10/25/2018 20:30,68.51,769.75,42,20,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,35617
10/25/2018 21:00,66.91,632.75,43,21,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,33791
10/25/2018 21:30,65.08,939,44,21,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,31862
10/25/2018 22:00,64.4,992.45,45,22,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,29761
10/25/2018 22:30,63.28,1239.3,46,22,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,27853
10/25/2018 23:00,59.82,517.5,47,23,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,25853
10/25/2018 23:30,58.11,55.5,48,23,4,2018,298,25,43,22.15,3.1127543560000004,28.57575436,24294
10/26/2018 0:00,57.84,187.05,1,0,4,2018,299,26,43,21.19,2.987262357,27.48926236,23068
10/26/2018 0:30,57.77,231.5,2,0,4,2018,299,26,43,21.19,2.987262357,27.48926236,22425
10/26/2018 1:00,59.81,248.2,3,1,4,2018,299,26,43,21.19,2.987262357,27.48926236,22354
10/26/2018 1:30,58.46,200,4,1,4,2018,299,26,43,21.19,2.987262357,27.48926236,22584
10/26/2018 2:00,58.95,262.5,5,2,4,2018,299,26,43,21.19,2.987262357,27.48926236,22549
10/26/2018 2:30,59.4,301.5,6,2,4,2018,299,26,43,21.19,2.987262357,27.48926236,22235
10/26/2018 3:00,58.83,218.5,7,3,4,2018,299,26,43,21.19,2.987262357,27.48926236,21827
10/26/2018 3:30,58.36,306,8,3,4,2018,299,26,43,21.19,2.987262357,27.48926236,21592
10/26/2018 4:00,58.19,381,9,4,4,2018,299,26,43,21.19,2.987262357,27.48926236,21249
10/26/2018 4:30,58.19,381,10,4,4,2018,299,26,43,21.19,2.987262357,27.48926236,21454
10/26/2018 5:00,60.54,513.25,11,5,4,2018,299,26,43,21.19,2.987262357,27.48926236,22168
10/26/2018 5:30,60.02,398,12,5,4,2018,299,26,43,21.19,2.987262357,27.48926236,23462
10/26/2018 6:00,65.35,589,13,6,4,2018,299,26,43,21.19,2.987262357,27.48926236,26299
10/26/2018 6:30,62.38,931.8,14,6,4,2018,299,26,43,21.19,2.987262357,27.48926236,28978
10/26/2018 7:00,68.07,534.2,15,7,4,2018,299,26,43,21.19,2.987262357,27.48926236,32347
10/26/2018 7:30,79.7,401.5,16,7,4,2018,299,26,43,21.19,2.987262357,27.48926236,34016
10/26/2018 8:00,78.39,546,17,8,4,2018,299,26,43,21.19,2.987262357,27.48926236,35168
10/26/2018 8:30,82.13,754.6,18,8,4,2018,299,26,43,21.19,2.987262357,27.48926236,35498
10/26/2018 9:00,77.97,694.5,19,9,4,2018,299,26,43,21.19,2.987262357,27.48926236,35460
10/26/2018 9:30,75.7,669.45,20,9,4,2018,299,26,43,21.19,2.987262357,27.48926236,34863
10/26/2018 10:00,77.28,943.15,21,10,4,2018,299,26,43,21.19,2.987262357,27.48926236,33708
10/26/2018 10:30,75.07,809.5,22,10,4,2018,299,26,43,21.19,2.987262357,27.48926236,33079
10/26/2018 11:00,61.77,363,23,11,4,2018,299,26,43,21.19,2.987262357,27.48926236,32719
10/26/2018 11:30,59.4,589.95,24,11,4,2018,299,26,43,21.19,2.987262357,27.48926236,32420
10/26/2018 12:00,58.83,778.75,25,12,4,2018,299,26,43,21.19,2.987262357,27.48926236,32054
10/26/2018 12:30,56.47,958,26,12,4,2018,299,26,43,21.19,2.987262357,27.48926236,31849
10/26/2018 13:00,54.39,1121.55,27,13,4,2018,299,26,43,21.19,2.987262357,27.48926236,30977
10/26/2018 13:30,54.24,1153.05,28,13,4,2018,299,26,43,21.19,2.987262357,27.48926236,30524
10/26/2018 14:00,54.06,1206.05,29,14,4,2018,299,26,43,21.19,2.987262357,27.48926236,30626
10/26/2018 14:30,52.92,1361.05,30,14,4,2018,299,26,43,21.19,2.987262357,27.48926236,30300
10/26/2018 15:00,49.33,716.5,31,15,4,2018,299,26,43,21.19,2.987262357,27.48926236,30683
10/26/2018 15:30,52.69,921.05,32,15,4,2018,299,26,43,21.19,2.987262357,27.48926236,31340
10/26/2018 16:00,52.23,1011.35,33,16,4,2018,299,26,43,21.19,2.987262357,27.48926236,32521
10/26/2018 16:30,55.64,1168.95,34,16,4,2018,299,26,43,21.19,2.987262357,27.48926236,33841
10/26/2018 17:00,67.17,865.15,35,17,4,2018,299,26,43,21.19,2.987262357,27.48926236,35532
10/26/2018 17:30,69.09,854.95,36,17,4,2018,299,26,43,21.19,2.987262357,27.48926236,36669
10/26/2018 18:00,68.84,783.8,37,18,4,2018,299,26,43,21.19,2.987262357,27.48926236,38292
10/26/2018 18:30,71.31,963.25,38,18,4,2018,299,26,43,21.19,2.987262357,27.48926236,38230
10/26/2018 19:00,69.34,591.3,39,19,4,2018,299,26,43,21.19,2.987262357,27.48926236,37203
10/26/2018 19:30,66.55,651.25,40,19,4,2018,299,26,43,21.19,2.987262357,27.48926236,36254
10/26/2018 20:00,66.27,811.75,41,20,4,2018,299,26,43,21.19,2.987262357,27.48926236,35068
10/26/2018 20:30,66.24,791.25,42,20,4,2018,299,26,43,21.19,2.987262357,27.48926236,33780
10/26/2018 21:00,56.67,559.5,43,21,4,2018,299,26,43,21.19,2.987262357,27.48926236,32231
10/26/2018 21:30,57.24,748,44,21,4,2018,299,26,43,21.19,2.987262357,27.48926236,30744
10/26/2018 22:00,56.53,899.3,45,22,4,2018,299,26,43,21.19,2.987262357,27.48926236,29051
10/26/2018 22:30,57,1038.5,46,22,4,2018,299,26,43,21.19,2.987262357,27.48926236,27494
10/26/2018 23:00,53.93,164,47,23,4,2018,299,26,43,21.19,2.987262357,27.48926236,25833
10/26/2018 23:30,56.02,321.5,48,23,4,2018,299,26,43,21.19,2.987262357,27.48926236,24519
10/27/2018 1:30,53.44,327.5,4,1,4,2018,300,27,43,20.97,2.987262357,27.27226236,22778
10/27/2018 2:00,54.48,360,5,2,4,2018,300,27,43,20.97,2.987262357,27.27226236,22505
10/27/2018 2:30,56.88,459,6,2,4,2018,300,27,43,20.97,2.987262357,27.27226236,22166
10/27/2018 3:00,51.45,373.5,7,3,4,2018,300,27,43,20.97,2.987262357,27.27226236,21934
10/27/2018 3:30,51.77,395.5,8,3,4,2018,300,27,43,20.97,2.987262357,27.27226236,21659
10/27/2018 4:00,52.03,403.6,9,4,4,2018,300,27,43,20.97,2.987262357,27.27226236,21333
10/27/2018 4:30,52.98,494.75,10,4,4,2018,300,27,43,20.97,2.987262357,27.27226236,21165
10/27/2018 5:00,50.79,331.25,11,5,4,2018,300,27,43,20.97,2.987262357,27.27226236,21474
10/27/2018 5:30,51.7,340,12,5,4,2018,300,27,43,20.97,2.987262357,27.27226236,22057
10/27/2018 6:00,54.06,572.25,13,6,4,2018,300,27,43,20.97,2.987262357,27.27226236,23780
10/27/2018 6:30,48.89,732.3,14,6,4,2018,300,27,43,20.97,2.987262357,27.27226236,25325
10/27/2018 7:00,59.06,748.2,15,7,4,2018,300,27,43,20.97,2.987262357,27.27226236,27488
10/27/2018 7:30,56.45,629.35,16,7,4,2018,300,27,43,20.97,2.987262357,27.27226236,29021
10/27/2018 8:00,60.23,799.05,17,8,4,2018,300,27,43,20.97,2.987262357,27.27226236,30738
10/27/2018 8:30,60.48,662.45,18,8,4,2018,300,27,43,20.97,2.987262357,27.27226236,31223
10/27/2018 9:00,64.59,721,19,9,4,2018,300,27,43,20.97,2.987262357,27.27226236,31865
10/27/2018 9:30,64.94,927.8,20,9,4,2018,300,27,43,20.97,2.987262357,27.27226236,31680
10/27/2018 10:00,65.21,1180.8,21,10,4,2018,300,27,43,20.97,2.987262357,27.27226236,31293
10/27/2018 10:30,65.09,1234.05,22,10,4,2018,300,27,43,20.97,2.987262357,27.27226236,30815
10/27/2018 11:00,55.99,652.3,23,11,4,2018,300,27,43,20.97,2.987262357,27.27226236,30340
10/27/2018 11:30,55.81,726.3,24,11,4,2018,300,27,43,20.97,2.987262357,27.27226236,30300
10/27/2018 12:00,55.02,885.65,25,12,4,2018,300,27,43,20.97,2.987262357,27.27226236,30313
10/27/2018 12:30,53.76,1056.9,26,12,4,2018,300,27,43,20.97,2.987262357,27.27226236,30238
10/27/2018 13:00,55.61,857.8,27,13,4,2018,300,27,43,20.97,2.987262357,27.27226236,30098
10/27/2018 13:30,55.69,944.3,28,13,4,2018,300,27,43,20.97,2.987262357,27.27226236,29969
10/27/2018 14:00,56.26,1207.55,29,14,4,2018,300,27,43,20.97,2.987262357,27.27226236,30245
10/27/2018 14:30,56.07,1301.6,30,14,4,2018,300,27,43,20.97,2.987262357,27.27226236,30344
10/27/2018 15:00,69.42,743.25,31,15,4,2018,300,27,43,20.97,2.987262357,27.27226236,30850
10/27/2018 15:30,67.16,1054.05,32,15,4,2018,300,27,43,20.97,2.987262357,27.27226236,31139
10/27/2018 16:00,67.23,1033.5,33,16,4,2018,300,27,43,20.97,2.987262357,27.27226236,32165
10/27/2018 16:30,68.39,1364.9,34,16,4,2018,300,27,43,20.97,2.987262357,27.27226236,33560
10/27/2018 17:00,72.18,1247,35,17,4,2018,300,27,43,20.97,2.987262357,27.27226236,35336
10/27/2018 17:30,72.18,1174.15,36,17,4,2018,300,27,43,20.97,2.987262357,27.27226236,36689
10/27/2018 18:00,76.32,1315.85,37,18,4,2018,300,27,43,20.97,2.987262357,27.27226236,37621
10/27/2018 18:30,76.54,1385.3,38,18,4,2018,300,27,43,20.97,2.987262357,27.27226236,37348
10/27/2018 19:00,64.5,569.2,39,19,4,2018,300,27,43,20.97,2.987262357,27.27226236,36526
10/27/2018 19:30,61.57,866.45,40,19,4,2018,300,27,43,20.97,2.987262357,27.27226236,35215
10/27/2018 20:00,62.21,975.9,41,20,4,2018,300,27,43,20.97,2.987262357,27.27226236,34120
10/27/2018 20:30,62.31,1045.2,42,20,4,2018,300,27,43,20.97,2.987262357,27.27226236,33062
10/27/2018 21:00,62.84,990.8,43,21,4,2018,300,27,43,20.97,2.987262357,27.27226236,31852
10/27/2018 21:30,59,1115.15,44,21,4,2018,300,27,43,20.97,2.987262357,27.27226236,30557
10/27/2018 22:00,58.12,1332.4,45,22,4,2018,300,27,43,20.97,2.987262357,27.27226236,29259
10/27/2018 22:30,58.4,1542.65,46,22,4,2018,300,27,43,20.97,2.987262357,27.27226236,27813
10/27/2018 23:00,56.25,553,47,23,4,2018,300,27,43,20.97,2.987262357,27.27226236,26243
10/27/2018 23:30,56.42,563.6,48,23,4,2018,300,27,43,20.97,2.987262357,27.27226236,24833
10/28/2018 0:00,53.01,362.5,1,0,4,2018,301,28,43,22.12,2.987262357,28.41926236,23643
10/28/2018 0:30,53.22,384.5,2,0,4,2018,301,28,43,22.12,2.987262357,28.41926236,23142
10/28/2018 1:00,50.82,243.1,3,1,4,2018,301,28,43,22.12,2.987262357,28.41926236,22982
10/28/2018 1:30,50.35,398.75,4,1,4,2018,301,28,43,22.12,2.987262357,28.41926236,23313
10/28/2018 2:00,50.23,380.95,5,2,4,2018,301,28,43,22.12,2.987262357,28.41926236,23185
10/28/2018 2:30,50.35,461.6,6,2,4,2018,301,28,43,22.12,2.987262357,28.41926236,22702
10/28/2018 3:00,49.22,489.15,7,3,4,2018,301,28,43,22.12,2.987262357,28.41926236,22382
10/28/2018 3:30,48.56,698.1,8,3,4,2018,301,28,43,22.12,2.987262357,28.41926236,22157
10/28/2018 4:00,46.8,726.5,9,4,4,2018,301,28,43,22.12,2.987262357,28.41926236,21787
10/28/2018 4:30,48.02,752,10,4,4,2018,301,28,43,22.12,2.987262357,28.41926236,21564
10/28/2018 5:00,48.41,807.8,11,5,4,2018,301,28,43,22.12,2.987262357,28.41926236,21420
10/28/2018 5:30,48.44,805,12,5,4,2018,301,28,43,22.12,2.987262357,28.41926236,21497
10/28/2018 6:00,53.48,422,13,6,4,2018,301,28,43,22.12,2.987262357,28.41926236,21822
10/28/2018 6:30,53.74,442,14,6,4,2018,301,28,43,22.12,2.987262357,28.41926236,22383
10/28/2018 7:00,50.81,475.1,15,7,4,2018,301,28,43,22.12,2.987262357,28.41926236,23522
10/28/2018 7:30,52.41,447.8,16,7,4,2018,301,28,43,22.12,2.987262357,28.41926236,24394
10/28/2018 8:00,54.97,621.5,17,8,4,2018,301,28,43,22.12,2.987262357,28.41926236,25818
10/28/2018 8:30,54.41,411.5,18,8,4,2018,301,28,43,22.12,2.987262357,28.41926236,26957
10/28/2018 9:00,57.06,740.9,19,9,4,2018,301,28,43,22.12,2.987262357,28.41926236,28494
10/28/2018 9:30,56.76,698.75,20,9,4,2018,301,28,43,22.12,2.987262357,28.41926236,29462
10/28/2018 10:00,60.18,227,21,10,4,2018,301,28,43,22.12,2.987262357,28.41926236,30011
10/28/2018 10:30,64.71,473,22,10,4,2018,301,28,43,22.12,2.987262357,28.41926236,29905
10/28/2018 11:00,64.94,531.2,23,11,4,2018,301,28,43,22.12,2.987262357,28.41926236,29792
10/28/2018 11:30,63.8,618.25,24,11,4,2018,301,28,43,22.12,2.987262357,28.41926236,29276
10/28/2018 12:00,68.51,97.65,25,12,4,2018,301,28,43,22.12,2.987262357,28.41926236,29126
10/28/2018 12:30,62.46,305.8,26,12,4,2018,301,28,43,22.12,2.987262357,28.41926236,29189
10/28/2018 13:00,60.56,445.45,27,13,4,2018,301,28,43,22.12,2.987262357,28.41926236,29667
10/28/2018 13:30,57.78,498.4,28,13,4,2018,301,28,43,22.12,2.987262357,28.41926236,29882
10/28/2018 14:00,61.01,313.65,29,14,4,2018,301,28,43,22.12,2.987262357,28.41926236,30133
10/28/2018 14:30,58.38,439.05,30,14,4,2018,301,28,43,22.12,2.987262357,28.41926236,30494
10/28/2018 15:00,56.82,666.2,31,15,4,2018,301,28,43,22.12,2.987262357,28.41926236,30909
10/28/2018 15:30,58.21,771.2,32,15,4,2018,301,28,43,22.12,2.987262357,28.41926236,31459
10/28/2018 16:00,62.75,1050.45,33,16,4,2018,301,28,43,22.12,2.987262357,28.41926236,32724
10/28/2018 16:30,64.95,1313,34,16,4,2018,301,28,43,22.12,2.987262357,28.41926236,34063
10/28/2018 17:00,67.98,1379.5,35,17,4,2018,301,28,43,22.12,2.987262357,28.41926236,35797
10/28/2018 17:30,78.1,1002.5,36,17,4,2018,301,28,43,22.12,2.987262357,28.41926236,37660
10/28/2018 18:00,107.03,1110.1,37,18,4,2018,301,28,43,22.12,2.987262357,28.41926236,40305
10/28/2018 18:30,106.69,1403.1,38,18,4,2018,301,28,43,22.12,2.987262357,28.41926236,40551
10/28/2018 19:00,102,933.25,39,19,4,2018,301,28,43,22.12,2.987262357,28.41926236,39754
